row,session_id
5795,35
5796,35
5797,35
5798,35
5799,35
5800,35
5801,35
5802,35
5803,35
5804,35
5805,35
5806,35
5807,35
5808,35
5809,35
5810,35
5811,35
5812,35
5813,35
5814,35
5815,35
5816,35
5817,35
5818,35
5819,35
5820,35
5821,35
5822,35
5823,35
5824,35
5825,35
5826,35
5827,35
5828,35
5829,35
5830,36
5831,36
5832,36
5833,36
5834,36
5835,36
5836,36
5837,36
5838,36
5839,36
5840,36
5841,36
5842,36
5843,36
5844,36
5845,36
5846,36
5847,36
5848,36
5849,36
5850,36
5851,36
5852,36
5853,36
5854,36
5855,36
5856,36
5857,36
5858,36
5859,36
5860,36
5861,36
5862,36
5863,36
5864,36
5865,36
5866,36
5867,36
5868,36
5869,36
5870,36
5871,36
5872,36
5873,36
5874,36
5875,36
5876,36
5877,36
5878,36
5879,36
5880,36
5881,36
5882,36
5883,36
5884,36
5885,36
5886,36
5887,36
5888,36
5889,36
5890,36
5891,36
5892,36
5893,36
5894,36
5895,36
5896,36
5897,36
5898,36
5899,36
5900,36
5901,36
5902,36
5903,36
5904,36
5905,36
5906,36
5907,36
5908,36
5909,36
5910,36
5911,36
5912,36
5913,36
5914,36
5915,36
5916,36
5917,36
5918,36
5919,36
5920,36
5921,36
5922,36
5923,36
5924,36
5925,36
5926,36
5927,36
5928,36
